ID	User	FollowersCount	Tweet	CreatedAt	RetweetCount	Truncated	Language	PossiblySensitive	IsLocationAvailable	Retweeted	ScreenNameResponse	UserIDResponse	FriendsCount	ListedCount	UserFavouritesCount	StatusesCount	UserLocation	UserCreatedAt	UserActiveDays	FavoriteCount	EntitiesUrls	EntitiesUrlsCount	EntitiesHashtags	EntitiesHashtagsCount	EntitiesMentions	EntitiesMentionsCount	EntitiesMentionIds	InReplyToScreenName	Source	UserProfileImage	NumCharacters	NumWords	RetweetedUser	RetweetedUserScreenNameResponse	RetweetedUserFollowersCount	RetweetedUserListedCount	RetweetedUserStatusesCount	RetweetedUserLocation	RetweetedUserCreatedAt	Indegree	Label
383852368552415232	Earthquake Alerts	176266	1.9 magnitude #earthquake. 84km NNW of Talkeetna, Alaska.http://t.co/Q0lBMrfNOc	28-9-2013 07:15:10	0	False	fi	False	True	False	QuakesToday	362523555	10	1274	21	288845	Null	26-8-2011 14:57:52	763	0	http://t.co/Q0lBMrfNOc	1	earthquake	1	Null	0	Null	Null	<a href="http://earthquaketrack.com" rel="nofollow">EarthquakeTrack.com</a>	Null	79	8	Null	Null	Null	Null	Null	Null	Null	other_useful_information
384048769081171969	Pasban E Harmain	2374	RT @KarachiJUD: Khi:We need volunteers to support our rescue teams in #earthquake affected areas of #Balochistan. Pls contact at 0321274215.	28-9-2013 20:15:36	0	False	en	False	False	False	PasbaneHarmain	483797670	794	18	385	11087	Pakistan	5-2-2012 12:00:11	601	0	Null	0	earthquake,Balochistan	2	KarachiJUD	1	1901173610	Null	<a href="http://www.facebook.com/twitter" rel="nofollow">Facebook</a>	Null	140	20	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
384259990417973248	Sania Gul	1956	RT @AnasMallick: And suddenly we all have forgotten the #EarthQuake victims!	29-9-2013 10:14:55	4	False	en	False	False	True	sania_gul	150012984	887	24	8247	25737	Karachi, Pakistan	30-5-2010 20:59:08	1217	0	Null	0	EarthQuake	1	AnasMallick	1	93240161	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	76	11	Anas Mallick	AnasMallick	15704	182	97131	Islamabad, Pakistan	28-11-2009 19:05:33	sympathy_and_emotional_support
383984866217295872	Nida Gul	5886	what does attack on #earthquake relief means? terrorist org dnt want to let anyone do good to #Balochistan	28-9-2013 16:01:40	0	False	en	False	False	False	NiddaGul	428917118	4129	19	96	7256	Rawalpindi, Pakistan	5-12-2011 10:10:45	663	0	Null	0	earthquake,Balochistan	2	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	106	18	Null	Null	Null	Null	Null	Null	Null	other_useful_information
383374226150805504	Cal OES	65460	Cal OES &amp; @FEMA Unveil North Coast #Earthquake and Tsunami #ResponsePlan in Cascadia Subduction … http://t.co/3x6cm0IE0t	26-9-2013 23:35:12	11	False	en	False	False	False	Cal_OES	29467516	1748	1913	4734	16109	Sacramento, California	7-4-2009 15:14:36	1633	1	http://t.co/3x6cm0IE0t	1	Earthquake,ResponsePlan	2	fema	1	16669075	Null	<a href="https://dev.twitter.com/docs/tfw" rel="nofollow">Twitter for Websites</a>	Null	124	16	Null	Null	Null	Null	Null	Null	Null	other_useful_information
383102366511136768	Sharon Davey	765	RT @ETEnvironment: #earthquake 348 people have lost their lives and more than 500 injured in #Balochistan - Reports	26-9-2013 05:34:56	1	False	en	False	False	True	DarwinEcoArtist	48730462	3195	102	18714	36656	Darwin NT Australia	19-6-2009 15:12:09	1559	0	Null	0	earthquake,Balochistan	2	ETEnvironment	1	36324030	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	115	18	ET Environment	ETEnvironment	11891	249	5112	New Delhi, India	29-4-2009 09:37:48	injured_or_dead_people
383963383282012160	Aamna	134	RT @ZEEMANA: #Balochistan earthquake is heart breaking. Every single house damaged in Avaran region.	28-9-2013 14:36:18	3	False	en	False	False	True	AmnHz	274546448	268	2	358	6390	Bahrain	30-3-2011 14:17:03	913	0	Null	0	Balochistan	1	Zeemana	1	926216875821985793	Null	<a href="http://www.twitter.com" rel="nofollow">Twitter for Windows Phone</a>	Null	100	14	Ilmana Fasih	ZEEQUEUE	2826	96	56379	Canada	4-12-2010 21:05:30	infrastructure_and_utilities_damage
384526803739492353	Earthquake Alarm	2595	#earthquake: USGS Earthquake Alert: M 2.9 - 66km N of Hatillo, Puerto Rico http://t.co/pVmvCVRT3L	30-9-2013 03:55:08	0	False	en	False	False	False	equakea	265168756	0	95	0	137138	Null	13-3-2011 03:49:42	932	0	http://t.co/pVmvCVRT3L	1	earthquake	1	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	97	14	Null	Null	Null	Null	Null	Null	Null	other_useful_information
383512595958730752	Every Earthquake	17388	USGS reports a M1.9 #earthquake 41km W of Anchorage, Alaska on 9/27/13 @ 8:39:13 UTC http://t.co/quFuoNVNP0 #quake	27-9-2013 08:45:02	0	False	en	False	True	False	everyEarthquake	1414684496	1	337	6	441682	Earth	9-5-2013 05:36:42	141	0	http://t.co/quFuoNVNP0	1	earthquake,quake	2	Null	0	Null	Null	<a href="http://everyearthquake.com" rel="nofollow">everyEarthquake</a>	Null	114	17	Null	Null	Null	Null	Null	Null	Null	other_useful_information
382915724081373184	Arjun Aggarwal	8	Just felt my bed shaking #earthquake #wtf	25-9-2013 17:13:17	0	False	en	False	False	False	arjn91	75057449	7	0	1	58	New Delhi	17-9-2009 16:53:50	1469	0	Null	0	earthquake,wtf	2	Null	0	Null	Null	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	Null	41	7	Null	Null	Null	Null	Null	Null	Null	other_useful_information
